supplier_name,facility_name,risk_type,risk_level,risk_confidence,risk_trend,timeframe,walk_free_vulnerability_score,walk_free_government_response_score,us_tip_report_tier,vulnerability_trend,government_response_trend,overall_risk_trajectory,key_risk_driver,context,monitoring_signals
John Paul Mitchell Systems,JPMS European Hub,Modern Slavery,Very Low,Moderate,Improving,Within 5 Years,14.0,50.0,Tier 2,Stable,Improving,Tier 1 – Probable by 2027-28 if domestic prosecution capacity continues to improve,Continued SDG Act maturation and domestic enforcement improvement supports Tier 1 reclassification; vulnerability structurally low,"Over 5 years, Switzerland's improving trajectory under SDG Act enforcement makes Tier 1 reclassification the most likely outcome. Domestic sex trafficking prosecution rates and foreign domestic worker protections are the remaining constraints. Structural vulnerability (14) will remain low. CSDDD may apply to Swiss companies via extraterritorial scope, providing additional institutional pressure.",TIP Report 2026-27 tier status; FEDPOL trafficking prosecution statistics; Walk Free 2027 Switzerland government response sub-score
John Paul Mitchell Systems,Pro-motive (Subsidiary),Modern Slavery,Very Low,Moderate,Stable,Within 5 Years,25.0,67.0,Tier 1,Stable,Stable,Tier 1 – Stable,Structural resilience maintained; sustained executive deprioritisation a tail risk to government response sub-score,"Over a 5-year horizon, sustained federal deprioritisation of anti-trafficking programs could begin to affect Walk Free government response sub-scores (criminal justice mechanisms, survivor support). However, state-level legislative momentum (FASLA, CA Transparency in Supply Chains Act) and private sector compliance programs provide structural buffer. No credible pathway to cluster migration from 3 to 4.",Walk Free 2027 Government Response sub-score for USA; Congressional appropriations for anti-TIP programs; state-level MSA legislation activity
John Paul Mitchell Systems,Distribution Center East,Modern Slavery,Very Low,Moderate,Stable,Within 5 Years,25.0,67.0,Tier 1,Stable,Stable,Tier 1 – Stable,Structural resilience maintained; sustained executive deprioritisation a tail risk to government response sub-score,"Over a 5-year horizon, sustained federal deprioritisation of anti-trafficking programs could begin to affect Walk Free government response sub-scores (criminal justice mechanisms, survivor support). However, state-level legislative momentum (FASLA, CA Transparency in Supply Chains Act) and private sector compliance programs provide structural buffer. No credible pathway to cluster migration from 3 to 4.",Walk Free 2027 Government Response sub-score for USA; Congressional appropriations for anti-TIP programs; state-level MSA legislation activity
"Natural Organics, Inc.",Global Headquarters,Modern Slavery,Very Low,Moderate,Stable,Within 5 Years,25.0,67.0,Tier 1,Stable,Stable,Tier 1 – Stable,Structural resilience maintained; sustained executive deprioritisation a tail risk to government response sub-score,"Over a 5-year horizon, sustained federal deprioritisation of anti-trafficking programs could begin to affect Walk Free government response sub-scores (criminal justice mechanisms, survivor support). However, state-level legislative momentum (FASLA, CA Transparency in Supply Chains Act) and private sector compliance programs provide structural buffer. No credible pathway to cluster migration from 3 to 4.",Walk Free 2027 Government Response sub-score for USA; Congressional appropriations for anti-TIP programs; state-level MSA legislation activity
"Natural Organics, Inc.",Melville Manufacturing,Modern Slavery,Very Low,Moderate,Stable,Within 5 Years,25.0,67.0,Tier 1,Stable,Stable,Tier 1 – Stable,Structural resilience maintained; sustained executive deprioritisation a tail risk to government response sub-score,"Over a 5-year horizon, sustained federal deprioritisation of anti-trafficking programs could begin to affect Walk Free government response sub-scores (criminal justice mechanisms, survivor support). However, state-level legislative momentum (FASLA, CA Transparency in Supply Chains Act) and private sector compliance programs provide structural buffer. No credible pathway to cluster migration from 3 to 4.",Walk Free 2027 Government Response sub-score for USA; Congressional appropriations for anti-TIP programs; state-level MSA legislation activity
"Natural Organics, Inc.","The ""Pharma-Lab""",Modern Slavery,Very Low,Moderate,Stable,Within 5 Years,25.0,67.0,Tier 1,Stable,Stable,Tier 1 – Stable,Structural resilience maintained; sustained executive deprioritisation a tail risk to government response sub-score,"Over a 5-year horizon, sustained federal deprioritisation of anti-trafficking programs could begin to affect Walk Free government response sub-scores (criminal justice mechanisms, survivor support). However, state-level legislative momentum (FASLA, CA Transparency in Supply Chains Act) and private sector compliance programs provide structural buffer. No credible pathway to cluster migration from 3 to 4.",Walk Free 2027 Government Response sub-score for USA; Congressional appropriations for anti-TIP programs; state-level MSA legislation activity
"Natural Organics, Inc.",Melville Distribution,Modern Slavery,Very Low,Moderate,Stable,Within 5 Years,25.0,67.0,Tier 1,Stable,Stable,Tier 1 – Stable,Structural resilience maintained; sustained executive deprioritisation a tail risk to government response sub-score,"Over a 5-year horizon, sustained federal deprioritisation of anti-trafficking programs could begin to affect Walk Free government response sub-scores (criminal justice mechanisms, survivor support). However, state-level legislative momentum (FASLA, CA Transparency in Supply Chains Act) and private sector compliance programs provide structural buffer. No credible pathway to cluster migration from 3 to 4.",Walk Free 2027 Government Response sub-score for USA; Congressional appropriations for anti-TIP programs; state-level MSA legislation activity
"Natural Organics, Inc.",Amityville Facility,Modern Slavery,Very Low,Moderate,Stable,Within 5 Years,25.0,67.0,Tier 1,Stable,Stable,Tier 1 – Stable,Structural resilience maintained; sustained executive deprioritisation a tail risk to government response sub-score,"Over a 5-year horizon, sustained federal deprioritisation of anti-trafficking programs could begin to affect Walk Free government response sub-scores (criminal justice mechanisms, survivor support). However, state-level legislative momentum (FASLA, CA Transparency in Supply Chains Act) and private sector compliance programs provide structural buffer. No credible pathway to cluster migration from 3 to 4.",Walk Free 2027 Government Response sub-score for USA; Congressional appropriations for anti-TIP programs; state-level MSA legislation activity
"Natural Organics, Inc.",Nature’s Plus UK,Modern Slavery,Very Low,Moderate,Stable,Within 5 Years,14.0,68.0,Tier 1,Stable,Stable,Tier 1 – Stable; minor deregulatory risk,Deregulatory agenda under current government creates modest tail risk to MSA enforcement ambition; CSDDD non-participation limits EU-driven uplift,"The current UK government's stated intention to reduce business regulatory burden creates a modest tail risk that MSA reporting thresholds may be raised or enforcement ambition reduced. UK's post-Brexit non-participation in CSDDD means it will not benefit from the uplift in supply chain due diligence standards that EU-member competitors face. However, structural vulnerability remains very low and Tier 1 status is not threatened over any plausible 5-year trajectory.",Business Regulatory Reform consultations affecting MSA; Home Office Modern Slavery strategy publication; UK-EU trade relationship evolution
"Natural Organics, Inc.",Euro-Nutrition Hub,Modern Slavery,Very Low,High,Improving,Within 5 Years,6.0,67.0,Tier 1,Stable,Improving,Tier 1 – Stable,Full CSDDD and EU Anti-Trafficking Directive implementation strengthens government response sub-scores further,Netherlands is already at the leading edge of EU supply chain due diligence legislation. CSDDD full implementation by 2027-28 will further improve government response sub-scores. Vulnerability is at structural floor. No credible risk pathway identified over 5-year horizon.,Walk Free 2027+ Netherlands government response scores; CSDDD enforcement actions; Dutch NRM statistics
